id-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations,start_year,duration,success
51575,NCT05668767,Surufatinib in Combination of Durvalumab and EP/EC in the Firstly-line Treatment of ES-SCLC,"Multi-centered, Single-arm, Phase II Study on Surufatinib in Combination of Durvalumab and Etoposide and Carboplatin/Cisplatin in the Firstly-line Treatment of Extensive-stage Small-cell Lung Cancer",2,not_yet_recruiting,2022-12-31,2025-12-31,2023-12-31,20.0,ESTIMATED,['Extensive Stage Lung Small Cell Carcinoma'],"['Surufatinib', 'Durvalumab', 'Etoposide', 'Cisplatin', 'Carboplatin']","['B1259', 'B977', 'B1463', 'B49', 'B274']","[['Small Molecule'], ['Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 1 receptor', 'Fibroblast growth factor receptor 1', 'Vascular endothelial growth factor receptor'], ['Programmed death-ligand 1'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['DNA'], ['DNA']]","[['CSF-1R', 'FGFR1', 'VEGFR'], ['PDL1'], ['TOP2'], ['DNA'], ['DNA']]",2022.0,1096.0,0
51587,NCT05669807,Camrelizumab Combined With Irinotecan or Albumin Paclitaxel for Second-line Treatment of Advanced Gastric Cancer,"A Randomized, Controlled, Multicenter Phase II Study of Camrelizumab Combined With Irinotecan or Albumin Paclitaxel for Second-line Treatment of Advanced Gastric Cancer",2,not_yet_recruiting,2022-12-31,2025-11-30,2023-11-30,184.0,ESTIMATED,['Second Line Treatment of Gastric Cancer'],"['Camrelizumab', 'Nab-paclitaxel', 'Irinotecan']","['B1309', 'B7744', 'B1679']","[['Antibody'], ['Small Molecule'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule'], ['Small Molecule']]","[['Programmed cell death protein 1'], ['Tubulin beta-1 chain'], ['DNA topoisomerase I']]","[['PD-1'], ['TUBB1'], ['TOP1']]",2022.0,1065.0,0
53714,NCT05990998,"A Head-to-head Comparison of [68Ga]Ga-FAPI and [68Ga]Ga-TATE PET/CT in Patients With Nasopharyngeal Carcinoma: a Single-center, Prospective Study",First Affiliated Hospital of Fujian Medical University,1,completed,2022-11-20,2023-09-01,2023-08-31,38.0,ACTUAL,['Tumor Positron-Emission Tomography'],"['Gallium 68-DOTATATE', '68Ga-FAPI-46', 'Positron Emission Tomography and Computed Tomography Scan']","['B3690', 'B2955']","[['Radiopharmaceutical Imaging'], ['Radiopharmaceutical Imaging']]","[['Radiopharmaceutical Imaging'], ['Radiopharmaceutical Imaging']]","[['Somatostatin receptor'], ['Fibroblast activation protein alpha']]","[['SSTR'], ['FAP']]",2022.0,285.0,1
56066,NCT06350838,Clinical Study to Investigate the Safety and Tolerance of Therapeutic BCG in Postoperative Adjuvant Therapy in Subjects With Moderate to High-risk Non-muscular Invasive Bladder Cancer (NMIBC),A Phase I Clinical Study to Investigate the Safety and Tolerance of Therapeutic Bacillus Calmette-Guerin( BCG) in Postoperative Adjuvant Therapy in Subjects With Moderate to High-risk Non-muscular Invasive Bladder Cancer (NMIBC),1,completed,2022-11-11,2023-02-13,2023-02-13,10.0,ACTUAL,['Muscle Invasive Bladder Cancer'],['BCG Regimen'],[],[],[],[],[],2022.0,94.0,1
48338,NCT05198843,Testing an Omega-3 Fatty Acid-Based Anti-Cancer Therapy for Patients With Triple-Negative Inflammatory Breast Cancer That Has Spread to Other Parts of the Body,Phase Ib/II Study of EPA-Based EphA2 Targeted Therapy for Patients With Metastatic Triple-Negative Inflammatory Breast Cancer,1,terminated,2022-11-08,2023-12-20,2023-12-19,1.0,ACTUAL,"['Breast Cancer', 'Triple-Negative Breast Cancer']","['Dasatinib', 'Icosapent Ethyl']",['B293'],[['Small Molecule']],[['Small Molecule']],"[['Bcr-Abl tyrosine kinase', 'Ephrin type-A receptor 2']]","[['BCR-ABL1', 'EphA2', 'FYN']]",2022.0,407.0,0
48418,NCT05208762,A Study of SGN-PDL1V in Advanced Solid Tumors,A Phase 1 Study of SGN-PDL1V in Advanced Solid Tumors,1,recruiting,2022-10-25,2028-11-17,2027-11-18,315.0,ESTIMATED,"['Non-Small Cell Lung Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Esophageal Cancer', 'Female Reproductive System Neoplasm', 'Male Reproductive System Neoplasm', 'Triple-Negative Breast Cancer', 'Gastric Cancer']","['PF-08046054', 'Pembrolizumab']","['B6023', 'B936']","[['Antibody Drug Conjugate (ADC)'], ['Antibody']]","[['Antibody Drug Conjugate (ADC)'], ['Monoclonal Antibody']]","[['Programmed death-ligand 1'], ['Programmed cell death protein 1']]","[['Beta-tubulin ', 'PDL1'], ['PD-1']]",2022.0,2215.0,0
49922,NCT05425862,Pidnarulex and Talazoparib in Patients With Metastatic Castration Resistant Prostate Cancer,Phase 1 Trial of Pidnarulex and Talazoparib in Patients With Metastatic Castration Resistant Prostate Cancer,1,suspended,2022-10-21,2025-12-30,2024-07-12,48.0,ESTIMATED,['Castration-Resistant Prostate Carcinoma'],"['Pidnarulex', 'Talazoparib']","['B2544', 'B928']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['G-Quadruplex'], ['PARP1 inhibitors(Poly (ADP-Ribose) polymerase 1 inhibitors)', 'PARP2 inhibitors(Poly (ADP-Ribose) Polymerase 2 inhibitors)']]","[['G4'], ['PARP1', 'PARP2']]",2022.0,1166.0,0
46090,NCT04892277,CD19-Directed CAR-T Cell Therapy for the Treatment of Relapsed/Refractory B Cell Malignancies,Phase I Dose Escalation Trial of CD19 Directed Chimeric Antigen Receptor T Cell Therapy in the Treatment of Relapsed/Refractory B Cell Malignancies,1,recruiting,2022-10-03,2026-03-27,2025-03-27,25.0,ESTIMATED,"['B-Cell Non-Hodgkin Lymphoma', 'Chronic Lymphocytic Leukemia', 'Small Lymphocytic Lymphoma', 'Chronic Lymphocytic Leukemia', 'B-Cell Non-Hodgkin Lymphoma', 'Chronic Lymphocytic Leukemia', 'Small Lymphocytic Lymphoma', 'Chronic Lymphocytic Leukemia']","['Autologous Anti-CD19 CAR-expressing T-lymphocytes IC19/1563', 'Bendamustine', 'Biospecimen Collection', 'Bone Marrow Aspiration', 'Bone Marrow Biopsy', 'Computed Tomography', 'Cyclophosphamide', 'Fludarabine', 'Magnetic Resonance Imaging', 'Positron Emission Tomography']","['B1689', 'B2818', 'B346']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['DNA'], ['Ribonucleotide reductase', 'RNA polymerase II']]","[['DNA'], ['DNA'], ['DNA polymerase III', 'RNR', 'RNA polymerase II']]",2022.0,1271.0,0
50582,NCT05521412,EValuation of radIOLigand Treatment in mEn With Metastatic Castration-resistant Prostate Cancer With [161Tb]Tb-PSMA-I&T,EValuation of radIOLigand Treatment in mEn With Metastatic Castration-resistant Prostate Cancer With [161Tb]Tb-PSMA-I&T: Phase I/II Study,1,recruiting,2022-09-29,2026-12-31,2025-08-03,42.0,ESTIMATED,"['Prostate Cancer', 'Castration-Resistant Prostate Carcinoma']",['[161 Tb]Tb PSMA I&T'],['B12065'],[['Radiopharmaceutical Imaging']],[['Radiopharmaceutical Imaging']],[['Prostate-specific membrane antigen']],[['PSMA']],2022.0,1554.0,0
50351,NCT05489731,VIC-1911 Combined With Osimertinib for EGFR -Mutant Non-small Cell Lung Cancer,Phase I Clinical Study of VIC-1911 Combined With Osimertinib in the Treatment of Advanced Non-small Cell Lung Cancer With EGRF- Mutation,1,recruiting,2022-09-21,2024-04-24,2024-02-24,72.0,ESTIMATED,['Non-Small Cell Lung Cancer'],"['TAS 119', 'osimertinib mesylate']","['B2354', 'B8852']","[['Small Molecule'], []]","[['Small Molecule'], []]","[['Neurotrophic tyrosine kinase receptor', 'Serine/threonine-protein kinase Aurora-A'], []]","[['NTRK', 'Aurora A'], []]",2022.0,581.0,0
50293,NCT05480449,Autologous HuCART19 T Cells Manufactured Using the CliniMACS Prodigy Platform for Pediatric B-ALL (huCART19 Prodigy),Phase 1/2b Trial of Autologous Humanized CD19-Directed Chimeric Antigen Receptor T-Cells Manufactured Using the CliniMACS Prodigy Platform for the Treatment of Pediatric B Cell Acute Lymphoblastic Leukemia (B-ALL),1,recruiting,2022-09-20,2029-09-20,2027-09-20,89.0,ESTIMATED,"['Acute Lymphoblastic Leukemia', 'B-Cell Non-Hodgkin Lymphoma']",[],[],[],[],[],[],2022.0,2557.0,0
48970,NCT05285358,Pressurized Intraperitoneal Aerosolized Nab-Paclitaxel in Combination With Gemcitabine and Cisplatin for the Treatment of Biliary Tract Cancer Patients With Peritoneal Metastases,Safety of Pressurized Intraperitoneal Aerosolized Chemotherapy (PIPAC) in Biliary Tract Cancer Patients With Peritoneal Metastases,1,recruiting,2022-09-19,2028-10-11,2028-10-11,12.0,ESTIMATED,"['Extrahepatic Cholangiocarcinoma', 'Gallbladder Carcinoma', 'Intrahepatic Cholangiocarcinoma', 'Peritoneal and Retroperitoneal Neoplasm', 'Extrahepatic Bile Duct Carcinoma', 'Liver Cancer', 'Intrahepatic Cholangiocarcinoma', 'Gallbladder Carcinoma']","['Cisplatin', 'Gemcitabine', 'Nab-paclitaxel', 'Questionnaire Administration']","['B49', 'B2079', 'B7744']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['DNA', 'Ribonucleotide reductase'], ['Tubulin beta-1 chain']]","[['DNA'], ['DNA', 'RNR'], ['TUBB1']]",2022.0,2214.0,0
49222,NCT05322135,A Pilot Study of Glutamine PET Imaging of Head and Neck Squamous Cell Carcinoma,A Pilot Study of Glutamine PET Imaging of Head and Neck Squamous Cell Carcinoma,1,terminated,2022-09-14,2025-03-07,2025-03-07,3.0,ACTUAL,"['Head and Neck Squamous Cell Carcinoma', 'Head and Neck Neoplasm']","['BAY 949392', 'Carbon C 11 Glutamine']",['B3276'],[['Radiopharmaceutical Imaging']],[['Radiopharmaceutical Imaging']],[[]],[[]],2022.0,905.0,0
50399,NCT05496231,A Study on the Immune Response and Safety of an Adjuvanted Human Papillomavirus Vaccine When Given to Healthy Women 16 to 26 Years of Age,"A Phase 1/2 Randomized, Observer-blinded, Multi-country Study to Evaluate Safety and Immunogenicity of Investigational Adjuvanted Human Papillomavirus Vaccine in Females (16 to 26 Years of Age)",1,completed,2022-08-22,2024-02-25,2024-02-23,1080.0,ACTUAL,['Intraepithelial Neoplasia'],"['Human papillomavirus vaccine', 'Human Papillomavirus 9-valent Vaccine, Recombinant']","['B3475', 'B2983']","[[], []]","[[], []]","[[], []]","[[], []]",2022.0,552.0,1
52307,NCT05779514,Effect of Mirabegron on Promoting Brown Adipose Tissue Activation,Effect of Mirabegron on Promoting Brown Adipose Tissue Activation,,unknown,2022-08-18,2023-12-31,2023-12-31,20.0,ESTIMATED,['Solid Tumors'],['Mirabegron'],['B556'],[['Small Molecule']],[['Small Molecule']],[[]],[['GP IIb/IIIa']],2022.0,500.0,0
47738,NCT05111574,Using Nivolumab Alone or With Cabozantinib to Prevent Mucosal Melanoma Return After Surgery,A Randomized Phase II Trial of Adjuvant Nivolumab With or Without Cabozantinib in Patients With Resected Mucosal Melanoma,2,recruiting,2022-08-11,2025-12-19,2025-12-19,99.0,ESTIMATED,"['Acral Melanoma', 'Urinary System Neoplasm', 'Female Reproductive System Neoplasm', 'Digestive System Neoplasm', 'Digestive System Neoplasm', 'Head and Neck Neoplasm', 'Head and Neck Neoplasm', 'Urinary System Neoplasm', 'Head and Neck Neoplasm', 'Head and Neck Neoplasm', 'Male Reproductive System Neoplasm', 'Digestive System Neoplasm', 'Recurrent Mucosal Melanoma', 'Head and Neck Neoplasm', 'Vulvar Carcinoma', 'Vulvar Carcinoma', 'Vulvar Carcinoma', 'Urinary System Neoplasm', 'Female Reproductive System Neoplasm', 'Vulvar Melanoma']","['Biospecimen Collection', 'cabozantinib s-malate', 'Computed Tomography', 'Echocardiography', 'Magnetic Resonance Imaging', 'Nivolumab', 'Placebo Administration', 'Positron Emission Tomography']","['B8690', 'B714']","[[], ['Antibody']]","[[], ['Monoclonal Antibody']]","[[], ['Programmed cell death protein 1']]","[[], ['PD-1']]",2022.0,1226.0,0
50370,NCT05491512,A Study of Reduced Radiation Therapy and Standard-of-Care Chemotherapy in People with HPV-Positive Throat Cancer,Major Radiation Dose De-Escalation Concurrent with Chemotherapy for Human Papilloma Virus Associated Oropharyngeal Carcinoma,2,recruiting,2022-08-04,2025-08-04,2025-08-04,121.0,ESTIMATED,"['Female Reproductive System Neoplasm', 'Head and Neck Neoplasm', 'Oropharyngeal Cancer', 'Oropharyngeal Cancer', 'Human Papilloma Virus']","['18F-Fluoromisonidazole', 'Radiation Therapy', 'Cisplatin', 'Carboplatin', 'Fluorouracil', 'Paclitaxel']","['B49', 'B274', 'B493', 'B1250']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['DNA'], ['Thymidylate synthase'], ['Tubulin beta-1 chain']]","[['DNA'], ['DNA'], ['TYMS'], ['TUBB1']]",2022.0,1096.0,0
56900,NCT06469138,A Study to Investigate 14C-bemcentinib in Healthy Male Subjects,"A Phase 1, Open-label, Nonrandomized Study to Investigate the Mass Balance Recovery and Metabolic Profile of 14C-bemcentinib Following Single Oral Administration in Healthy Male Subjects",1,completed,2022-08-02,2022-09-23,2022-09-23,6.0,ACTUAL,"['Non-Small Cell Lung Cancer', 'Metastatic Melanoma', 'Acute Myeloid Leukemia', 'Myelodysplastic Syndrome', 'Pancreatic Cancer', 'Glioblastoma', 'Pleural Malignant Mesothelioma', 'COVID-19']",['Bemcentinib'],['B1111'],[['Small Molecule']],[['Small Molecule']],[['AXL receptor tyrosine kinase']],[['AXL']],2022.0,52.0,1
50179,NCT05463601,Mecapegfilgrastim for the Prevention of Dalpiciclib -Induced Neutropenia in Advanced Breast Cancer,"Efficacy and Safety of Mecapegfilgrastim for Prophylaxis of Dalpiciclib -Induced Neutropenia in Patients With Advanced HR+/HER2- Breast Cancer: a Open-label, Multicenter, Investigator-initiated, Randomized Controlled Phase II Trial",2,unknown,2022-08-01,2024-12-01,2023-12-01,132.0,ESTIMATED,['Brain Metastasis'],"['Mecapegfilgrastim', 'Dalpiciclib', 'Exemestane', 'Fulvestrant', 'Letrozole', 'Tamoxifen']","['B1765', 'B1659', 'B86', 'B276', 'B302', 'B2062']","[['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony-Stimulating Factor'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 3 receptor'], ['Cyclin-dependent kinase 4', 'Cyclin-dependent kinase 6'], ['Aromatase'], ['Estrogen receptors'], ['Aromatase', 'Estrogen receptors'], ['Estrogen receptors']]","[['CSF-3R'], ['CDK4', 'CDK6'], ['aromatase'], ['ER'], ['aromatase', 'ER'], ['ER']]",2022.0,853.0,0
49797,NCT05406466,Cryoablation Combined With Tislelizumab Plus Lenvatinib in Patients With Melanoma Liver Metastasis,A Phase II Study of Cryoablation Combined With Tislelizumab Plus Lenvatinib in Patients With Melanoma Liver Metastasis (CASTLE-05),2,unknown,2022-07-15,2024-08-16,2024-07-10,25.0,ESTIMATED,['Male Reproductive System Neoplasm'],"['Tislelizumab', 'Lenvatinib', 'Cryosurgery']","['B1344', 'B261']","[['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule']]","[['Programmed cell death protein 1'], ['Fibroblast growth factor receptor 1', 'Fibroblast growth factor receptor 2', 'Fibroblast growth factor receptor 3', 'Fibroblast growth factor receptor 4', 'Platelet-derived growth factor receptor alpha', 'Stem cell growth factor receptor', 'Tyrosine-protein kinase receptor RET', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['PD-1'], ['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'PDGFRÎ±', 'c-Kit', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",2022.0,763.0,0
50191,NCT05465343,"Efficacy and Safety of Furmonertinib in Patients With EGFR Mutations in Advanced NSCLC With Brain Metastases: A Single-center, Open-label, Phase II Trialï¼ˆiFORCEï¼‰","Efficacy and Safety of Furmonertinib in Patients With EGFR Mutations in Advanced NSCLC With Brain Metastases: A Single-center, Open-label, Phase II Trialï¼ˆiFORCEï¼‰",2,unknown,2022-07-11,2023-06-30,2023-06-30,36.0,ESTIMATED,"['Furmonertinib', 'Lung Adenocarcinoma', 'Non-Small Cell Lung Cancer', 'Brain Metastasis']",['Furmonertinib'],['B2403'],[['Small Molecule']],[['Small Molecule']],[['EGFR T790M']],[['EGFR T790M']],2022.0,354.0,0
50295,NCT05480865,SHP2 Inhibitor BBP-398 in Combination With Sotorasib in Patients With Advanced Solid Tumors and a KRAS-G12C Mutation,A Phase 1 Study of the SHP2 Inhibitor BBP-398 (Formerly Known as IACS-15509) in Combination With the KRAS-G12C Inhibitor Sotorasib in Patients With Advanced Solid Tumors and a KRAS-G12C Mutation,1,terminated,2022-07-06,2024-08-22,2024-08-22,28.0,ACTUAL,"['Epithelial Neoplasm', 'Solid Tumors', 'Metastatic NSCLC', 'Non-Small Cell Lung Cancer']","['BBP 398', 'Sotorasib']","['B4021', 'B1474']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Src homology phosphotyrosyl phosphatase 2'], ['GTPase KRas G12C']]","[['SHP2'], ['KRAS G12C']]",2022.0,778.0,0
46715,NCT04978727,"A Pilot Study of SurVaxM in Children Progressive or Relapsed Medulloblastoma, High Grade Glioma, Ependymoma and Newly Diagnosed Diffuse Intrinsic Pontine Glioma","A Pilot Study of Safety, Tolerability, and Immunological Effects of SurVaxM in Pediatric Patients With Progressive or Relapsed Medulloblastoma, High Grade Glioma, Ependymoma and Newly Diagnosed Diffuse Intrinsic Pontine Glioma",1,recruiting,2022-07-01,2030-02-28,2027-04-30,35.0,ESTIMATED,"['Medulloblastoma', 'Glioblastoma', 'Anaplastic Astrocytoma', 'Anaplastic Astrocytoma', 'Anaplastic Oligodendroglioma', 'WHO Grade 3 Glioma', 'Ependymoma', 'Diffuse Intrinsic Pontine Glioma']","['SVN53-67-M57-KLH peptide vaccine', 'Sargramostim', ""Incomplete Freund's adjuvant"", 'Radiation Therapy']","['B2623', 'B181', 'B1603']","[['Subunit Vaccine'], ['Other Protein Therapy'], ['Vaccine Adjuvant']]","[['Subunit Vaccine'], ['Colony-Stimulating Factor'], ['Vaccine Adjuvant']]","[['Baculoviral IAP repeat-containing protein 5'], ['Granulocyte-macrophage colony-stimulating factor receptor'], []]","[['survivin'], ['CSF-2R'], []]",2022.0,2799.0,0
48252,NCT05186545,An Exploratory Study of Surufatinib Combined With Chidamide and Fulvestrant in HR Positive Unresectable Metastatic Breast Cancer,An Exploratory Study of Surufatinib Combined With Chidamide and Fulvestrant in HR Positive Unresectable Metastatic Breast Cancer Refractory to Endocrine Therapy,2,recruiting,2022-07-01,2025-07-31,2024-01-31,63.0,ESTIMATED,"['Breast Cancer', 'Breast Cancer']","['Surufatinib', 'Fulvestrant', 'Chidamide']","['B1259', 'B276', 'B9734']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 1 receptor', 'Fibroblast growth factor receptor 1', 'Vascular endothelial growth factor receptor'], ['Estrogen receptors'], ['Histone deacetylase']]","[['CSF-1R', 'FGFR1', 'VEGFR'], ['ER'], ['HDAC']]",2022.0,1126.0,0
49623,NCT05381038,Optimizing and Personalising Azacitidine Combination Therapy for Treating Solid Tumours QPOP and CURATE.AI,Optimizing and Personalising Azacitidine Combination Therapy for Treating Solid Tumours Using the Quadratic Phenotypic Optimization Platform (QPOP) and an Artificial Intelligence-based Platform (CURATE.AI),1,not_yet_recruiting,2022-06-30,2027-04-04,2026-10-04,10.0,ESTIMATED,"['Solid Tumors', 'Digestive System Neoplasm', 'Breast Cancer']","['Azacitidine', 'Docetaxel', 'Paclitaxel', 'Irinotecan']","['B322', 'B2814', 'B1250', 'B1679']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain'], ['Tubulin beta-1 chain'], ['DNA topoisomerase I']]","[['DNMT1'], ['TUBB1'], ['TUBB1'], ['TOP1']]",2022.0,1739.0,0
49941,NCT05429398,A Study of Linperlisib Combination With Camrelizumab in Patients With Solid Tumor,"A Single-arm, Open-label, Multicenter,Phase I Study of Linperlisib Combination With Camrelizumab in Patients With Advanced Solid Tumor",1,unknown,2022-06-30,2024-05-30,2023-08-31,118.0,ESTIMATED,['Solid Tumors'],"['Linperlisib', 'Camrelizumab']","['B1481', 'B1309']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['Phosphatidylinositol 3 kinase delta'], ['Programmed cell death protein 1']]","[['PI3KÎ´'], ['PD-1']]",2022.0,700.0,0
